xtf_id,Date,Power,Inclination,Orientation,PlantCategory,ElectricityProductionPlantR
detail_2485,2015-01-19,10.71,,,,70451
detail_2486,2021-04-01,15.56,,,,70443
detail_2487,2017-12-22,28.78,,,,70494
detail_2488,2018-04-26,46.1,,,,70494
detail_2489,2014-05-20,0.26,,,,70619
detail_2490,2020-04-13,3.66,,,,70788
detail_2491,2016-02-24,190.58,,,,71088
detail_2492,2019-04-18,4.1,,,,70617
detail_2493,2019-12-13,3.72,,,,70688
detail_2494,2015-05-04,46.8,,,,70791
detail_2495,2015-08-25,424.32,,,,70928
detail_2496,2015-10-08,25.42,,,,70923
detail_2497,2017-09-19,108.12,,,,71565
detail_2498,2016-07-22,2.79,,,,70730
detail_2499,2017-08-21,2.25,,,,70730
detail_2500,2020-01-14,10.5,,,,70825
detail_2501,2020-12-31,600,,,,70842
detail_2502,2015-03-30,137.7,,,,70821
detail_2503,2014-12-19,6.6,,,,70866
detail_2504,2015-08-07,87.88,,,,70959
detail_2505,2017-08-10,37.05,,,,70959
detail_2506,2014-04-02,8.16,,,,70973
detail_2507,2014-05-08,122.91,,,,70953
detail_2508,2018-07-09,379.2,,,,81260
detail_2509,2017-05-31,2.52,,,,71528
detail_2510,2015-09-21,9.41,,,,71094
detail_2511,2017-03-21,26.46,,,,75053
detail_2512,2018-10-30,6,,,,71169
detail_2513,2014-05-15,193.96,,,,71229
detail_2514,2015-03-17,12,,,,74408
detail_2515,2016-10-08,4.41,,,,71492
detail_2516,2014-08-28,3.12,,,,71324
detail_2517,2014-10-31,73.44,,,,71327
detail_2518,2015-02-16,539.33,,,,71327
detail_2519,2013-12-27,809.5,,,,71327
detail_2520,2014-12-22,195.33,,,,71327
detail_2521,2015-02-16,539.33,,,,71328
detail_2522,2014-12-22,195.33,,,,71328
detail_2523,2016-05-19,8.28,,,,71347
detail_2524,2014-10-21,8.2,,,,71350
detail_2525,2015-08-18,16.75,,,,72048
detail_2526,2014-02-25,1.53,,,,71419
detail_2527,2014-12-12,49.92,,,,71603
detail_2528,2014-07-08,32.37,,,,71603
detail_2529,2017-03-08,13.75,,,,71390
detail_2530,2019-06-13,119.66,,,,71586
detail_2531,2019-12-10,23.25,,,,71586
detail_2532,2014-12-15,6.9,,,,77469
detail_2533,2017-02-27,102.08,,,,71486
detail_2534,2023-03-17,0.65,,,,72586
detail_2535,2014-05-30,79.05,,,,71677
detail_2536,2015-03-11,2.42,,,,71525
detail_2537,2017-04-06,3.24,,,,71525
detail_2538,2015-03-20,3.27,,,,71526
detail_2539,2017-03-16,19.35,,,,71611
detail_2540,2014-09-22,10.6,,,,71629
detail_2541,2016-05-21,2.7,,,,71607
detail_2542,2020-10-17,3,,,,71563
detail_2543,2015-09-16,8.34,,,,71628
detail_2544,2020-03-29,50.75,,,,71621
detail_2545,2019-06-18,5.12,,,,71794
detail_2546,2017-07-25,6.56,,,,71794
detail_2547,2015-03-24,3.18,,,,71771
detail_2548,2014-09-16,3.69,,,,71890
detail_2549,2014-11-01,2.31,,,,72001
detail_2550,2015-07-24,5.36,,,,74431
detail_2551,2016-03-21,3.64,,,,72051
detail_2552,2020-07-16,3.9,,,,72051
detail_2553,2016-05-20,5.54,,,,72059
detail_2554,2014-08-06,37.44,,,,72542
detail_2555,2020-11-03,14.96,,,,73169
detail_2556,2014-08-29,10.6,,,,72162
detail_2557,2014-05-24,9.18,,,,72154
detail_2558,2017-06-26,23.3,,,,72154
detail_2559,2015-06-30,4.77,,,,72289
detail_2560,2017-06-24,7.04,,,,72180
detail_2561,2017-12-22,9.24,,,,72180
detail_2562,2020-03-31,1,,,,72300
detail_2563,2015-09-21,3.12,,,,72986
detail_2564,2014-09-22,2.12,,,,72239
detail_2565,2015-03-28,29.89,,,,72294
detail_2566,2014-04-08,10.01,,,,72770
detail_2567,2015-03-25,11.76,,,,72392
detail_2568,2018-04-30,4,,,,72533
detail_2569,2015-04-08,2.4,,,,72545
detail_2570,2014-03-31,2.75,,,,72618
detail_2571,2015-03-31,157.56,,,,72482
detail_2572,2022-10-06,0.38,,,,72478
detail_2573,2019-12-01,9,,,,72510
detail_2574,2014-12-01,41.34,,,,72521
detail_2575,2020-03-28,19.92,,,,72614
detail_2576,2019-12-06,2.48,,,,72589
detail_2577,2016-03-24,2.97,,,,72675
detail_2578,2016-11-22,7.08,,,,72891
detail_2579,2017-08-23,132.6,,,,80080
detail_2580,2014-06-10,2.96,,,,72749
detail_2581,2016-07-27,2.78,,,,72763
detail_2582,2020-12-22,7.8,,,,72777
detail_2583,2020-07-15,0.76,,,,73128
detail_2584,2019-09-26,0.3,,,,72833
detail_2585,2015-03-30,198.64,,,,72970
detail_2586,2016-06-16,6.27,,,,73176
detail_2587,2015-06-12,12.88,,,,73013
detail_2588,2014-11-14,14.5,,,,73020
detail_2589,2015-02-10,1.28,,,,73167
detail_2590,2020-06-13,7.92,,,,73503
detail_2591,2020-01-31,3.42,,,,73124
detail_2592,2020-12-16,5.2,,,,73196
detail_2593,2017-08-10,3.62,,,,73196
detail_2594,2016-08-27,1.57,,,,73179
detail_2595,2021-02-20,4.55,,,,73198
detail_2596,2019-11-18,7.75,,,,73335
detail_2597,2014-04-30,5.98,,,,73289
detail_2598,2014-03-21,54.25,,,,75043
detail_2599,2014-04-14,5.18,,,,73443
detail_2600,2014-08-21,65.46,,,,73633
detail_2601,2014-12-11,26.52,,,,73357
detail_2602,2014-09-24,6.21,,,,73423
detail_2603,2015-09-30,19.88,,,,73423
detail_2604,2016-02-10,46.17,,,,73590
detail_2605,2017-11-29,18.76,,,,73590
detail_2606,2018-10-29,2.03,,,,73972
detail_2607,2020-06-17,7.44,,,,73623
detail_2608,2014-11-14,2.16,,,,74334
detail_2609,2014-04-08,0.54,,,,73587
detail_2610,2016-06-22,8.42,,,,73974
detail_2611,2014-06-16,0.66,,,,73974
detail_2612,2018-06-06,3.3,,,,73974
detail_2613,2014-04-10,1.02,,,,73691
detail_2614,2016-06-03,2.45,,,,73776
detail_2615,2015-03-24,79.38,,,,75115
detail_2616,2014-08-26,2.16,,,,73773
detail_2617,2014-06-17,150.92,,,,74080
detail_2618,2015-12-11,22.88,,,,73917
detail_2619,2014-12-16,13.5,,,,73917
detail_2620,2014-12-16,27,,,,73916
detail_2621,2018-04-30,14.19,,,,73940
detail_2622,2016-09-24,2.18,,,,74102
detail_2623,2014-09-11,3.36,,,,74033
detail_2624,2018-03-16,2.28,,,,74168
detail_2625,2016-03-11,27.54,,,,76255
detail_2626,2017-05-04,142.04,,,,75752
detail_2627,2018-06-07,69.66,,,,75752
detail_2628,2018-08-20,8.55,,,,74212
detail_2629,2017-11-16,14.94,,,,74218
detail_2630,2015-09-29,3.22,,,,74394
detail_2631,2018-08-21,19.47,,,,74452
detail_2632,2018-12-06,86.45,,,,74916
detail_2633,2015-09-24,17.16,,,,74916
detail_2634,2014-04-01,3.24,,,,75375
detail_2635,2016-04-13,2.95,,,,74409
detail_2636,2018-05-01,2.4,,,,74609
detail_2637,2014-03-28,6.75,,,,74494
detail_2638,2017-11-03,18,,,,75457
detail_2639,2015-05-20,5.04,,,,74648
detail_2640,2018-04-30,2.08,,,,74599
detail_2641,2015-09-22,10.6,,,,74910
detail_2642,2016-04-29,12.1,,,,76676
detail_2643,2019-03-29,6.9,,,,74986
detail_2644,2016-12-02,3.3,,,,74996
detail_2645,2014-12-12,0.26,,,,75085
detail_2646,2016-02-26,4.4,,,,75040
detail_2647,2015-12-22,3.3,,,,75344
detail_2648,2013-12-29,39.6,,,,75434
detail_2649,2017-12-22,17.98,,,,75434
detail_2650,2018-11-22,78,,,,75394
detail_2651,2019-05-09,136.36,,,,75386
detail_2652,2017-03-13,14.25,,,,75454
detail_2653,2014-05-06,0.75,,,,75609
detail_2654,2021-02-09,15.75,,,,76186
detail_2655,2018-11-10,6.93,,,,75756
detail_2656,2020-09-25,39.6,,,,75835
detail_2657,2014-07-30,19.62,,,,75896
detail_2658,2018-06-12,14.34,,,,75882
detail_2659,2020-10-02,7.68,,,,75894
detail_2660,2017-08-01,920.04,,,,75991
detail_2661,2016-11-11,13.02,,,,75946
detail_2662,2015-03-27,5.28,,,,75975
detail_2663,2016-04-18,5.8,,,,76052
detail_2664,2015-03-10,7.59,,,,76155
detail_2665,2019-11-27,3.24,,,,76142
detail_2666,2014-12-04,8.48,,,,76733
detail_2667,2019-05-30,9.15,,,,76200
detail_2668,2018-07-05,9.6,,,,76404
detail_2669,2015-09-30,0.99,,,,76662
detail_2670,2021-03-11,11.05,,,,76422
detail_2671,2015-03-30,12.51,,,,76624
detail_2672,2015-08-05,4.68,,,,76482
detail_2673,2016-11-16,3.96,,,,76482
detail_2674,2020-09-01,143.01,,,,76699
detail_2675,2017-12-15,2.4,,,,76495
detail_2676,2018-09-03,8.26,,,,76521
detail_2677,2016-09-21,85.59,,,,76677
detail_2678,2024-02-20,0.64,,,,76605
detail_2679,2018-05-30,9.9,,,,76647
detail_2680,2020-04-30,5.45,,,,76570
detail_2681,2021-01-25,10.8,,,,76666
detail_2682,2015-05-12,9.76,,,,76588
detail_2683,2020-03-25,7.04,,,,76588
detail_2684,2021-05-20,4.07,,,,76730
detail_2685,2020-05-26,10.68,,,,76633
detail_2686,2015-03-14,50.18,,,,76658
detail_2687,2021-07-07,2.72,,,,76729
detail_2688,2015-03-30,6.12,,,,77087
detail_2689,2018-09-18,2.68,,,,76760
detail_2690,2021-12-20,1.14,,,,76830
detail_2691,2018-01-18,10.05,,,,76726
detail_2692,2016-06-22,3.3,,,,76726
detail_2693,2018-06-25,7.8,,,,76843
detail_2694,2014-09-25,27,,,,76848
detail_2695,2015-12-17,58.5,,,,77003
detail_2696,2017-06-26,2.87,,,,77037
detail_2697,2014-04-09,1.59,,,,77213
detail_2698,2019-09-30,5.53,,,,77119
detail_2699,2017-06-09,9.72,,,,77062
detail_2700,2017-09-12,3.6,,,,77162
detail_2701,2017-08-04,5.67,,,,77234
detail_2702,2015-06-30,2.62,,,,77149
detail_2703,2018-03-23,5.13,,,,77248
detail_2704,2017-03-09,10.55,,,,77410
detail_2705,2021-01-25,5.92,,,,77544
detail_2706,2018-10-18,25.68,,,,77409
detail_2707,2017-02-13,12.99,,,,77580
detail_2708,2014-08-22,10.66,,,,77453
detail_2709,2020-03-12,10.2,,,,77670
detail_2710,2015-03-23,5.52,,,,77462
detail_2711,2015-03-13,42.12,,,,78023
detail_2712,2015-11-02,58.24,,,,77562
detail_2713,2020-08-14,12.3,,,,77693
detail_2714,2021-03-05,12.92,,,,77577
detail_2715,2021-06-29,4.02,,,,78753
detail_2716,2019-06-11,9.6,,,,79726
detail_2717,2017-05-16,14.58,,,,81318
detail_2718,2015-09-30,7.2,,,,77689
detail_2719,2018-01-08,10.07,,,,77714
detail_2720,2019-03-07,5.7,,,,77853
detail_2721,2017-12-06,11.97,,,,78591
detail_2722,2015-03-30,2.76,,,,77791
detail_2723,2015-08-17,7.84,,,,77775
detail_2724,2014-09-16,21.6,,,,77824
detail_2725,2017-01-24,5.99,,,,78019
detail_2726,2021-04-07,6.84,,,,77942
detail_2727,2018-12-04,10.5,,,,78249
detail_2728,2016-03-31,2.75,,,,78367
detail_2729,2015-05-20,4.05,,,,78426
detail_2730,2014-06-06,8.48,,,,78637
detail_2731,2021-05-06,26.52,,,,78256
detail_2732,2015-02-13,2.21,,,,78331
detail_2733,2020-09-16,9.67,,,,78594
detail_2734,2017-05-23,1.59,,,,78743
detail_2735,2014-05-08,5.5,,,,78685
detail_2736,2020-06-04,10.63,,,,78944
detail_2737,2024-02-22,0.28,,,,78622
detail_2738,2017-05-18,8.36,,,,78889
detail_2739,2019-07-26,5.1,,,,78558
detail_2740,2017-10-18,2.7,,,,78890
detail_2741,2014-08-08,4.82,,,,78657
detail_2742,2015-03-26,16.96,,,,78658
detail_2743,2017-03-31,27.84,,,,78655
detail_2744,2020-02-28,4.48,,,,82995
detail_2745,2014-10-02,29.84,,,,78733
detail_2746,2017-02-17,9.52,,,,78840
detail_2747,2019-10-10,4.88,,,,78761
detail_2748,2015-09-30,11.96,,,,78878
detail_2749,2015-06-03,2,,,,78966
detail_2750,2017-02-09,7.26,,,,78964
detail_2751,2016-08-16,4.68,,,,78899
detail_2752,2020-12-17,2.64,,,,79190
detail_2753,2015-05-09,137.02,,,,78856
detail_2754,2019-03-07,5.76,,,,79200
detail_2755,2018-11-28,31.92,,,,79189
detail_2756,2019-09-05,4.5,,,,79082
detail_2757,2015-03-27,7.95,,,,79132
detail_2758,2020-12-10,10.4,,,,79351
detail_2759,2016-08-19,27.14,,,,79238
detail_2760,2015-07-10,8.48,,,,79078
detail_2761,2017-09-24,5.4,,,,79295
detail_2762,2021-10-12,1.21,,,,79437
detail_2763,2014-08-15,7.92,,,,79614
detail_2764,2021-03-23,3.72,,,,79439
detail_2765,2020-08-28,10.05,,,,79174
detail_2766,2015-01-05,5.2,,,,79524
detail_2767,2015-09-25,6.65,,,,79332
detail_2768,2020-01-23,4.2,,,,79541
detail_2769,2016-12-14,115.96,,,,79683
detail_2770,2018-09-06,9.15,,,,79559
detail_2771,2015-09-30,6.84,,,,100751
detail_2772,2016-03-24,2.8,,,,79453
detail_2773,2019-03-12,2.44,,,,79994
detail_2774,2018-03-15,2.24,,,,79552
detail_2775,2019-04-03,3.3,,,,79552
detail_2776,2019-06-01,2.85,,,,79542
detail_2777,2016-04-27,4.86,,,,79652
detail_2778,2020-03-20,11.16,,,,79782
detail_2779,2016-11-09,3.9,,,,79756
detail_2780,2020-09-19,7.98,,,,79691
detail_2781,2019-11-09,68.25,,,,79730
detail_2782,2020-07-10,2.1,,,,79804
detail_2783,2019-09-12,9.63,,,,79973
detail_2784,2019-08-07,9.52,,,,79703
detail_2785,2017-11-22,7.04,,,,80533
detail_2786,2015-09-30,21.58,,,,81859
detail_2787,2018-10-16,50.25,,,,81859
detail_2788,2015-03-25,2.26,,,,79925
detail_2789,2020-07-23,8.78,,,,80176
detail_2790,2019-12-19,20.49,,,,79990
detail_2791,2015-07-28,15.9,,,,80132
detail_2792,2018-01-31,4.5,,,,80224
detail_2793,2018-06-29,15,,,,80230
detail_2794,2018-08-13,22.2,,,,80230
detail_2795,2018-10-10,28.2,,,,80230
detail_2796,2015-03-11,11.88,,,,80099
detail_2797,2015-12-09,982.8,,,,80632
detail_2798,2016-01-20,3.3,,,,80376
detail_2799,2020-08-20,3,,,,80152
detail_2800,2015-09-25,5.6,,,,80326
detail_2801,2017-11-24,93.81,,,,81123
detail_2802,2020-05-28,4.77,,,,80358
detail_2803,2013-10-30,4.44,,,,80597
detail_2804,2015-03-25,10.92,,,,80597
detail_2805,2020-10-08,7.15,,,,80288
detail_2806,2021-09-20,13.68,,,,80942
detail_2807,2014-07-29,26,,,,80375
detail_2808,2014-07-29,26,,,,80354
detail_2809,2015-03-23,6.21,,,,80353
detail_2810,2016-03-24,1.5,,,,80373
detail_2811,2019-03-25,25.62,,,,80428
detail_2812,2020-05-26,2.64,,,,80583
detail_2813,2020-07-09,7,,,,80808
detail_2814,2016-04-15,18.31,,,,82130
detail_2815,2015-05-13,6.97,,,,80785
detail_2816,2017-08-16,10.8,,,,81062
detail_2817,2015-03-27,12.26,,,,80801
detail_2818,2017-01-25,4.48,,,,81058
detail_2819,2016-10-07,6.72,,,,81409
detail_2820,2018-03-30,187.2,,,,81305
detail_2821,2021-02-10,3.96,,,,81036
detail_2822,2018-10-19,10.72,,,,82840
detail_2823,2015-06-25,12.75,,,,82737
detail_2824,2016-07-25,755.58,,,,81476
detail_2825,2015-09-07,0.9,,,,81174
detail_2826,2018-10-05,9.36,,,,81367
detail_2827,2015-06-30,4.16,,,,81340
detail_2828,2010-02-03,5.85,,,,81511
detail_2829,2019-09-04,2.05,,,,81378
detail_2830,2015-02-03,4,,,,81298
detail_2831,2015-02-14,10.2,,,,81668
detail_2832,2020-05-18,11.7,,,,81988
detail_2833,2019-03-27,5.51,,,,81809
detail_2834,2020-08-21,3.96,,,,81809
detail_2835,2015-09-30,17.23,,,,81463
detail_2836,2017-03-24,7.92,,,,81462
detail_2837,2015-03-18,12.99,,,,81492
detail_2838,2019-11-08,47.36,,,,81478
detail_2839,2016-04-01,33.6,,,,81540
detail_2840,2015-09-07,3.45,,,,81843
detail_2841,2019-03-05,6.6,,,,81563
detail_2842,2016-11-02,2.28,,,,81919
detail_2843,2019-02-28,9.6,,,,82084
detail_2844,2018-08-27,509.49,,,,82584
detail_2845,2018-03-10,2.09,,,,84216
detail_2846,2015-02-27,1.06,,,,82349
detail_2847,2018-11-26,9.93,,,,82137
detail_2848,2014-09-22,8.96,,,,82021
detail_2849,2017-02-14,11.8,,,,92017
detail_2850,2018-03-28,2.7,,,,82067
detail_2851,2022-08-23,84,,,,82223
detail_2852,2018-02-01,72.8,,,,82223
detail_2853,2016-07-07,4.77,,,,82075
detail_2854,2019-03-08,5.02,,,,82234
detail_2855,2015-06-16,3.48,,,,82566
detail_2856,2016-04-23,10.26,,,,82399
detail_2857,2016-10-29,1.04,,,,82183
detail_2858,2019-07-19,9.24,,,,82167
detail_2859,2015-05-19,4.48,,,,82272
detail_2860,2021-03-26,2.72,,,,83557
detail_2861,2013-01-23,2,,,,82316
detail_2862,2022-01-26,154.44,,,,82331
detail_2863,2020-10-15,19.5,,,,82450
detail_2864,2015-05-07,33.28,,,,82473
detail_2865,2014-11-27,11,,,,82421
detail_2866,2016-12-21,13.63,,,,82444
detail_2867,2019-10-25,3.05,,,,82747
detail_2868,2018-08-19,21.3,,,,82572
detail_2869,2021-12-22,14.44,,,,82979
detail_2870,2019-03-23,58.24,,,,83610
detail_2871,2015-11-07,6.72,,,,82846
detail_2872,2017-08-31,6.3,,,,82656
detail_2873,2015-05-25,34.68,,,,82821
detail_2874,2020-12-17,53.25,,,,82755
detail_2875,2017-09-19,20.16,,,,82755
detail_2876,2015-03-10,12.04,,,,82755
detail_2877,2019-04-11,4.02,,,,83099
detail_2878,2014-03-18,3.78,,,,83747
detail_2879,2014-09-16,3.78,,,,83747
detail_2880,2016-09-28,44.2,,,,83465
detail_2881,2015-02-23,23.49,,,,82947
detail_2882,2019-10-10,2.4,,,,86419
detail_2883,2017-08-20,2,,,,83307
detail_2884,2017-03-31,2.8,,,,83023
detail_2885,2013-06-03,5.74,,,,83168
detail_2886,2017-10-23,7.08,,,,101731
detail_2887,2021-09-30,2.93,,,,83176
detail_2888,2020-06-16,18.02,,,,83165
detail_2889,2015-12-02,22.43,,,,83492
detail_2890,2016-09-30,10.15,,,,85223
detail_2891,2015-08-24,3,,,,83188
detail_2892,2019-07-09,12.92,,,,84304
detail_2893,2015-08-18,1.68,,,,83257
detail_2894,2015-02-27,2.08,,,,83386
detail_2895,2016-04-15,6.84,,,,83333
detail_2896,2017-04-15,3.54,,,,83440
detail_2897,2017-10-23,34.8,,,,83318
detail_2898,2016-03-14,6.38,,,,83446
detail_2899,2016-09-08,39.78,,,,83424
detail_2900,2016-03-08,3,,,,83583
detail_2901,2019-05-28,11.8,,,,83457
detail_2902,2021-11-22,0.11,,,,83548
detail_2903,2015-06-26,1.04,,,,83500
detail_2904,2015-02-12,6.56,,,,83658
detail_2905,2017-07-07,2.88,,,,83657
detail_2906,2019-09-19,9.3,,,,83681
detail_2907,2020-12-14,2.52,,,,83660
detail_2908,2019-09-24,3.1,,,,83545
detail_2909,2018-09-11,4.8,,,,84221
detail_2910,2014-10-08,7.8,,,,83715
detail_2911,2019-12-05,2.48,,,,83690
detail_2912,2018-01-18,6.2,,,,83632
detail_2913,2018-01-24,2.52,,,,83762
detail_2914,2015-03-31,2.08,,,,83762
detail_2915,2014-11-28,5.36,,,,85902
detail_2916,2016-06-22,2,,,,83972
detail_2917,2016-03-23,10.07,,,,84018
detail_2918,2016-08-04,2.7,,,,84106
detail_2919,2020-06-22,28.8,,,,84306
detail_2920,2017-11-17,9.6,,,,84710
detail_2921,2015-03-20,11,,,,84225
detail_2922,2015-06-16,7.98,,,,84492
detail_2923,2019-10-07,10.8,,,,84269
detail_2924,2015-05-28,3,,,,84269
detail_2925,2014-02-10,4.08,,,,85036
detail_2926,2014-12-02,4.32,,,,85036
detail_2927,2017-11-14,3.3,,,,85036
detail_2928,2020-01-14,13.44,,,,84328
detail_2929,2019-11-15,22.11,,,,84371
detail_2930,2024-04-11,0.07,,,,84558
detail_2931,2020-05-08,6.65,,,,84439
detail_2932,2015-12-16,4.32,,,,84944
detail_2933,2014-10-30,13.26,,,,84969
detail_2934,2021-01-12,44.85,,,,84525
detail_2935,2012-10-01,36.9,,,,107956
detail_2936,2020-03-31,10.53,,,,86370
detail_2937,2015-06-26,3.92,,,,84958
detail_2938,2015-09-01,3.48,,,,84780
detail_2939,2015-09-23,25.51,,,,85408
detail_2940,2015-09-24,97.76,,,,84843
detail_2941,2019-07-17,14.09,,,,84943
detail_2942,2019-07-17,14.09,,,,84943
detail_2943,2017-03-27,16.22,,,,84943
detail_2944,2017-03-27,16.22,,,,84943
detail_2945,2021-08-16,3.24,,,,85315
detail_2946,2017-03-27,8.82,,,,85284
detail_2947,2020-02-13,13.86,,,,85113
detail_2948,2016-12-05,0.98,,,,90544
detail_2949,2016-05-13,230.44,,,,85486
detail_2950,2016-10-22,2.34,,,,85704
detail_2951,2021-10-02,1.75,,,,85704
detail_2952,2018-12-21,29.7,,,,85366
detail_2953,2018-05-29,13.44,,,,85702
detail_2954,2020-11-30,8.76,,,,85710
detail_2955,2017-11-30,2.56,,,,96955
detail_2956,2016-12-08,2.08,,,,85858
detail_2957,2021-06-09,1.07,,,,86857
detail_2958,2015-08-25,7.2,,,,86084
detail_2959,2016-01-08,4.08,,,,87227
detail_2960,2020-02-05,8.58,,,,86701
detail_2961,2015-09-28,95,,,,85860
detail_2962,2016-08-31,6.21,,,,86746
detail_2963,2016-06-09,12.4,,,,86193
detail_2964,2016-10-12,3.35,,,,88530
detail_2965,2018-02-16,2.8,,,,86052
detail_2966,2015-07-16,75.4,,,,86190
detail_2967,2022-03-18,114.92,,,,86190
detail_2968,2018-12-05,3.36,,,,86423
detail_2969,2017-07-17,5.8,,,,86179
detail_2970,2016-08-22,1092.52,,,,86331
detail_2971,2019-05-15,3,,,,87172
detail_2972,2019-10-26,4.41,,,,86540
detail_2973,2015-11-30,24.96,,,,87292
detail_2974,2020-10-23,14.72,,,,86469
detail_2975,2018-03-07,15.39,,,,86565
detail_2976,2020-07-13,6.6,,,,86553
detail_2977,2017-11-03,5.1,,,,86585
detail_2978,2019-03-04,4.8,,,,86667
detail_2979,2018-02-08,4.02,,,,86618
detail_2980,2016-08-08,2.55,,,,86937
detail_2981,2017-01-12,3.18,,,,86786
detail_2982,2020-05-30,14.28,,,,86910
detail_2983,2018-12-05,132.6,,,,86987
detail_2984,2016-04-13,2.08,,,,87297
detail_2985,2020-09-03,6.27,,,,92677
detail_2986,2018-08-15,6.48,,,,86996
detail_2987,2017-11-03,3.12,,,,87033
detail_2988,2016-04-08,92.96,,,,87187
detail_2989,2023-08-18,1.22,,,,87212
detail_2990,2015-05-04,2.79,,,,87276
detail_2991,2015-07-15,3.24,,,,87365
detail_2992,2021-08-19,1.08,,,,87367
detail_2993,2018-08-28,46.53,,,,87320
detail_2994,2019-12-18,16.12,,,,87351
detail_2995,2014-12-30,4.25,,,,87407
detail_2996,2016-11-25,31.2,,,,86767
detail_2997,2017-06-19,6.96,,,,87496
detail_2998,2020-02-18,21.42,,,,88155
detail_2999,2015-05-28,14.82,,,,87608
detail_3000,2018-12-20,2.01,,,,87561
detail_3001,2016-02-10,0.68,,,,88167
detail_3002,2021-03-03,17.6,,,,87802
detail_3003,2017-06-09,140,,,,87859
detail_3004,2018-10-05,32.94,,,,87877
detail_3005,2020-09-16,68.48,,,,88316
detail_3006,2016-07-28,5.11,,,,88099
detail_3007,2020-12-22,5.28,,,,88310
detail_3008,2014-05-25,8.7,,,,123355
detail_3009,2016-07-20,128.4,,,,88312
detail_3010,2015-09-04,8.32,,,,90003
detail_3011,2016-07-01,9.29,,,,88225
detail_3012,2017-09-14,8.8,,,,88283
detail_3013,2019-10-02,22.68,,,,88590
detail_3014,2020-03-27,67.58,,,,98239
detail_3015,2020-08-17,3.15,,,,88224
detail_3016,2016-12-05,3.42,,,,88234
detail_3017,2020-02-14,13.26,,,,89647
detail_3018,2020-07-20,6.83,,,,88720
detail_3019,2016-05-09,2.65,,,,88383
detail_3020,2016-06-13,2.16,,,,88651
detail_3021,2015-02-20,30.78,,,,89292
detail_3022,2015-09-24,5.88,,,,91488
detail_3023,2015-09-21,4.08,,,,88796
detail_3024,2017-05-03,10.44,,,,88636
detail_3025,2013-01-01,7.8,,,,88793
detail_3026,2018-10-16,3.71,,,,88955
detail_3027,2019-02-11,4.05,,,,88779
detail_3028,2020-11-06,45.5,,,,88969
detail_3029,2017-05-12,33.6,,,,88760
detail_3030,2019-03-22,12.81,,,,89545
detail_3031,2015-10-15,2.52,,,,89479
detail_3032,2019-01-25,50.63,,,,88994
detail_3033,2023-12-13,0.15,,,,88897
detail_3034,2016-02-15,47.52,,,,89461
detail_3035,2018-10-15,4.58,,,,101532
detail_3036,2015-05-26,5.6,,,,101532
detail_3037,2017-01-09,2.64,,,,88965
detail_3038,2019-08-13,2.7,,,,89291
detail_3039,2023-01-23,1.76,,,,89360
detail_3040,2020-12-19,3.95,,,,89360
detail_3041,2016-09-20,8.32,,,,89280
detail_3042,2019-03-29,6.59,,,,89559
detail_3043,2021-02-13,11.91,,,,89476
detail_3044,2024-03-27,0.88,,,,89935
detail_3045,2020-06-20,15.64,,,,89625
detail_3046,2017-10-31,9.6,,,,89590
detail_3047,2015-09-12,10.6,,,,89576
detail_3048,2016-03-08,0.84,,,,89684
detail_3049,2016-01-16,5.46,,,,94232
detail_3050,2018-03-30,7.4,,,,89721
detail_3051,2014-11-20,2.46,,,,90960
detail_3052,2019-01-28,4.2,,,,89719
detail_3053,2016-02-04,0.52,,,,89719
detail_3054,2016-05-16,38.69,,,,89996
detail_3055,2018-01-10,252.45,,,,90934
detail_3056,2018-01-10,252.45,,,,90935
detail_3057,2018-01-18,2.82,,,,90674
detail_3058,2017-02-17,7.95,,,,89835
detail_3059,2016-05-25,38.69,,,,89860
detail_3060,2020-06-30,2.8,,,,90686
detail_3061,2015-09-18,5.88,,,,90037
detail_3062,2016-04-19,6.84,,,,90037
detail_3063,2016-08-17,3.98,,,,90348
detail_3064,2020-11-18,31.16,,,,90673
detail_3065,2016-08-19,5.87,,,,91999
detail_3066,2020-05-20,2.88,,,,93141
detail_3067,2017-11-24,6.36,,,,90317
detail_3068,2016-03-23,7.99,,,,90350
detail_3069,2016-04-26,2.64,,,,90692
detail_3070,2018-06-05,5.22,,,,90992
detail_3071,2019-06-26,5.12,,,,90995
detail_3072,2015-03-30,6.38,,,,90850
detail_3073,2017-05-16,2.03,,,,90781
detail_3074,2016-05-18,10.8,,,,90892
detail_3075,2015-09-09,27.04,,,,91002
detail_3076,2015-10-07,41.6,,,,91002
detail_3077,2015-09-09,39,,,,91093
detail_3078,2015-10-07,17.94,,,,91093
detail_3079,2017-09-12,24.03,,,,91041
detail_3080,2018-08-14,81.7,,,,93210
detail_3081,2020-08-03,185.84,,,,93210
detail_3082,2019-10-22,209.8,,,,93210
detail_3083,2018-03-28,64.38,,,,91213
detail_3084,2016-12-22,11.66,,,,91191
detail_3085,2020-08-12,5.44,,,,91230
detail_3086,2018-12-21,95.76,,,,91138
detail_3087,2021-07-09,76.49,,,,91138
detail_3088,2020-03-05,5.4,,,,91281
detail_3089,2015-05-18,5.94,,,,91098
detail_3090,2016-05-30,2,,,,92060
detail_3091,2017-03-29,5,,,,91319
detail_3092,2018-09-19,84.18,,,,91413
detail_3093,2019-07-19,54.9,,,,91413
